State,Year,Sector,Carbon_Type,Emission (Metric Tons)
Assam,2017,Industry,CH4,2.89
Assam,2017,Transportation,CO,3.36
Assam,2017,Transportation,CO2,15.39
Assam,2017,Transportation,CH4,0.96
Assam,2017,Agriculture,CO,0.47
Assam,2017,Agriculture,CO2,11.61
Assam,2017,Agriculture,CH4,5.97
Assam,2017,Waste Management,CO,0.36
Assam,2017,Waste Management,CO2,6.43
Assam,2017,Waste Management,CH4,8.32
Assam,2018,Energy,CO,3.22
Assam,2018,Energy,CO2,29.32
Assam,2018,Energy,CH4,3.17
Assam,2018,Industry,CO,2.32
Assam,2018,Industry,CO2,57.02
Assam,2018,Industry,CH4,1.27
Assam,2018,Transportation,CO,4.18
Assam,2018,Transportation,CO2,42.6
Assam,2018,Transportation,CH4,0.59
Assam,2018,Agriculture,CO,0.68
Assam,2018,Agriculture,CO2,14.48
Assam,2018,Agriculture,CH4,7.6
Assam,2018,Waste Management,CO,0.33
Assam,2018,Waste Management,CO2,7.42
Assam,2018,Waste Management,CH4,9.13
Assam,2019,Energy,CO,3.7
Assam,2019,Energy,CO2,36.32
Assam,2019,Energy,CH4,2.49
Assam,2019,Industry,CO,1.08
Assam,2019,Industry,CO2,59.66
Assam,2019,Industry,CH4,1.51
Assam,2019,Transportation,CO,1.65
Assam,2019,Transportation,CO2,15.43
Assam,2019,Transportation,CH4,0.51
Assam,2019,Agriculture,CO,0.61
Assam,2019,Agriculture,CO2,11.93
Assam,2019,Agriculture,CH4,9.08
Assam,2019,Waste Management,CO,0.26
Assam,2019,Waste Management,CO2,4.27
Assam,2019,Waste Management,CH4,4.5
Assam,2020,Energy,CO,2.94
Assam,2020,Energy,CO2,35.47
Assam,2020,Energy,CH4,3.11
Assam,2020,Industry,CO,2.34
Assam,2020,Industry,CO2,50.87
Assam,2020,Industry,CH4,2.52
Assam,2020,Transportation,CO,2.48
Assam,2020,Transportation,CO2,30.49
Assam,2020,Transportation,CH4,0.68
Assam,2020,Agriculture,CO,0.37
Assam,2020,Agriculture,CO2,13.86
Assam,2020,Agriculture,CH4,5.92
Assam,2020,Waste Management,CO,0.4
Assam,2020,Waste Management,CO2,3.16
Assam,2020,Waste Management,CH4,5.9
Assam,2021,Energy,CO,2.14
Assam,2021,Energy,CO2,73.11
Assam,2021,Energy,CH4,2.06
Assam,2021,Industry,CO,1.09
Assam,2021,Industry,CO2,50.39
Assam,2021,Industry,CH4,2.38
Assam,2021,Transportation,CO,3.24
Assam,2021,Transportation,CO2,37.1
Assam,2021,Transportation,CH4,0.65
Assam,2021,Agriculture,CO,0.62
Assam,2021,Agriculture,CO2,14.26
Assam,2021,Agriculture,CH4,4.24
Assam,2021,Waste Management,CO,0.35
Assam,2021,Waste Management,CO2,6.36
Assam,2021,Waste Management,CH4,7.49
Assam,2022,Energy,CO,3.6
Assam,2022,Energy,CO2,74.06
Assam,2022,Energy,CH4,1.95
Assam,2022,Industry,CO,1.38
Assam,2022,Industry,CO2,57.53
Assam,2022,Industry,CH4,2.49
Assam,2022,Transportation,CO,3.73
Assam,2022,Transportation,CO2,38.32
Assam,2022,Transportation,CH4,1.01
Assam,2022,Agriculture,CO,0.57
Assam,2022,Agriculture,CO2,13.7
Assam,2022,Agriculture,CH4,7.0
Assam,2022,Waste Management,CO,0.42
Assam,2022,Waste Management,CO2,4.6
Assam,2022,Waste Management,CH4,7.21
Assam,2023,Energy,CO,2.72
Assam,2023,Energy,CO2,30.74
Assam,2023,Energy,CH4,1.89
Assam,2023,Industry,CO,1.12
Assam,2023,Industry,CO2,53.89
Assam,2023,Industry,CH4,1.3
Assam,2023,Transportation,CO,2.29
Assam,2023,Transportation,CO2,28.5
Assam,2023,Transportation,CH4,0.6
Assam,2023,Agriculture,CO,0.36
Assam,2023,Agriculture,CO2,11.07
Assam,2023,Agriculture,CH4,5.92
Assam,2023,Waste Management,CO,0.15
Assam,2023,Waste Management,CO2,3.79
Assam,2023,Waste Management,CH4,7.18
Assam,2024,Energy,CO,1.32
Assam,2024,Energy,CO2,49.47
Assam,2024,Energy,CH4,2.39
Assam,2024,Industry,CO,1.86
Assam,2024,Industry,CO2,53.53
Assam,2024,Industry,CH4,3.58
Assam,2024,Transportation,CO,2.99
Assam,2024,Transportation,CO2,25.43
Assam,2024,Transportation,CH4,0.87
Assam,2024,Agriculture,CO,0.67
Assam,2024,Agriculture,CO2,5.59
Assam,2024,Agriculture,CH4,5.18
Assam,2024,Waste Management,CO,0.31
Assam,2024,Waste Management,CO2,5.32
Assam,2024,Waste Management,CH4,5.15
Bihar,2010,Energy,CO,2.06
Bihar,2010,Energy,CO2,42.89
Bihar,2010,Energy,CH4,4.29
Bihar,2010,Industry,CO,1.25
Bihar,2010,Industry,CO2,50.83
Bihar,2010,Industry,CH4,1.85
Bihar,2010,Transportation,CO,2.04
Bihar,2010,Transportation,CO2,44.25
Bihar,2010,Transportation,CH4,0.98
Bihar,2010,Agriculture,CO,0.53
Bihar,2010,Agriculture,CO2,12.94
Bihar,2010,Agriculture,CH4,4.9
Bihar,2010,Waste Management,CO,0.19
Bihar,2010,Waste Management,CO2,4.49
Bihar,2010,Waste Management,CH4,3.65
Bihar,2011,Energy,CO,3.36
Bihar,2011,Energy,CO2,31.07
Bihar,2011,Energy,CH4,3.71
Bihar,2011,Industry,CO,1.52
Bihar,2011,Industry,CO2,51.2
Bihar,2011,Industry,CH4,1.49
Bihar,2011,Transportation,CO,3.2
Bihar,2011,Transportation,CO2,44.06
Bihar,2011,Transportation,CH4,0.72
Bihar,2011,Agriculture,CO,0.31
Bihar,2011,Agriculture,CO2,9.8
Bihar,2011,Agriculture,CH4,9.76
Bihar,2011,Waste Management,CO,0.21
Bihar,2011,Waste Management,CO2,3.27
Bihar,2011,Waste Management,CH4,7.06
Bihar,2012,Energy,CO,3.35
Bihar,2012,Energy,CO2,53.15
Bihar,2012,Energy,CH4,3.43
Bihar,2012,Industry,CO,0.93
Bihar,2012,Industry,CO2,35.96
Bihar,2012,Industry,CH4,2.43
Bihar,2012,Transportation,CO,1.57
Bihar,2012,Transportation,CO2,41.87
Bihar,2012,Transportation,CH4,0.73
Bihar,2012,Agriculture,CO,0.59
Bihar,2012,Agriculture,CO2,11.72
Bihar,2012,Agriculture,CH4,6.01
Bihar,2012,Waste Management,CO,0.18
Bihar,2012,Waste Management,CO2,7.36
Bihar,2012,Waste Management,CH4,6.95
Bihar,2013,Energy,CO,3.53
Bihar,2013,Energy,CO2,35.06
Bihar,2013,Energy,CH4,3.93
Bihar,2013,Industry,CO,1.06
Bihar,2013,Industry,CO2,52.34
Bihar,2013,Industry,CH4,3.42
Bihar,2013,Transportation,CO,4.02
Bihar,2013,Transportation,CO2,21.56
Bihar,2013,Transportation,CH4,0.9
Bihar,2013,Agriculture,CO,0.73
Bihar,2013,Agriculture,CO2,6.06
Bihar,2013,Agriculture,CH4,10.25
Bihar,2013,Waste Management,CO,0.28
Bihar,2013,Waste Management,CO2,7.47
Bihar,2013,Waste Management,CH4,7.69
Bihar,2014,Energy,CO,1.51
Bihar,2014,Energy,CO2,32.46
Bihar,2014,Energy,CH4,1.89
Bihar,2014,Industry,CO,0.99
Bihar,2014,Industry,CO2,26.51
Bihar,2014,Industry,CH4,1.79
Bihar,2014,Transportation,CO,2.12
Bihar,2014,Transportation,CO2,41.62
Bihar,2014,Transportation,CH4,1.08
Bihar,2014,Agriculture,CO,0.5
Bihar,2014,Agriculture,CO2,11.93
Bihar,2014,Agriculture,CH4,7.32
Bihar,2014,Waste Management,CO,0.29
Bihar,2014,Waste Management,CO2,6.54
Bihar,2014,Waste Management,CH4,5.32
Bihar,2015,Energy,CO,1.27
Bihar,2015,Energy,CO2,52.97
Bihar,2015,Energy,CH4,4.27
Bihar,2015,Industry,CO,1.97
Bihar,2015,Industry,CO2,25.25
Bihar,2015,Industry,CH4,2.16
Bihar,2015,Transportation,CO,1.87
Bihar,2015,Transportation,CO2,28.37
Bihar,2015,Transportation,CH4,1.11
Bihar,2015,Agriculture,CO,0.5
Bihar,2015,Agriculture,CO2,9.19
Bihar,2015,Agriculture,CH4,8.21
Bihar,2015,Waste Management,CO,0.45
Bihar,2015,Waste Management,CO2,3.23
Bihar,2015,Waste Management,CH4,7.0
Bihar,2016,Energy,CO,2.44
Bihar,2016,Energy,CO2,70.13
Bihar,2016,Energy,CH4,2.46
Bihar,2016,Industry,CO,2.04
Bihar,2016,Industry,CO2,35.57
Bihar,2016,Industry,CH4,1.85
Bihar,2016,Transportation,CO,3.23
Bihar,2016,Transportation,CO2,16.98
Bihar,2016,Transportation,CH4,1.05
Bihar,2016,Agriculture,CO,0.37
Bihar,2016,Agriculture,CO2,8.82
Bihar,2016,Agriculture,CH4,6.54
Bihar,2016,Waste Management,CO,0.44
Bihar,2016,Waste Management,CO2,6.48
Bihar,2016,Waste Management,CH4,8.23
Bihar,2017,Energy,CO,3.16
Bihar,2017,Energy,CO2,48.24
Bihar,2017,Energy,CH4,2.28
Bihar,2017,Industry,CO,1.68
Bihar,2017,Industry,CO2,40.85
Bihar,2017,Industry,CH4,2.66
Bihar,2017,Transportation,CO,1.6
Bihar,2017,Transportation,CO2,44.78
Bihar,2017,Transportation,CH4,0.75
Bihar,2017,Agriculture,CO,0.33
Bihar,2017,Agriculture,CO2,6.71
Bihar,2017,Agriculture,CH4,4.52
Bihar,2017,Waste Management,CO,0.31
Bihar,2017,Waste Management,CO2,3.8
Bihar,2017,Waste Management,CH4,4.31
Bihar,2018,Energy,CO,2.16
Bihar,2018,Energy,CO2,64.22
Bihar,2018,Energy,CH4,4.05
Bihar,2018,Industry,CO,1.01
Bihar,2018,Industry,CO2,23.47
Bihar,2018,Industry,CH4,3.13
Bihar,2018,Transportation,CO,2.13
Bihar,2018,Transportation,CO2,31.81
Bihar,2018,Transportation,CH4,1.02
Bihar,2018,Agriculture,CO,0.49
Bihar,2018,Agriculture,CO2,6.34
Bihar,2018,Agriculture,CH4,8.05
Bihar,2018,Waste Management,CO,0.32
Bihar,2018,Waste Management,CO2,5.14
Bihar,2018,Waste Management,CH4,8.71
Bihar,2019,Energy,CO,2.13
Bihar,2019,Energy,CO2,73.83
Bihar,2019,Energy,CH4,2.55
Bihar,2019,Industry,CO,2.1
Bihar,2019,Industry,CO2,53.73
Bihar,2019,Industry,CH4,2.74
Bihar,2019,Transportation,CO,2.42
Bihar,2019,Transportation,CO2,28.53
Bihar,2019,Transportation,CH4,1.15
Bihar,2019,Agriculture,CO,0.67
Bihar,2019,Agriculture,CO2,9.88
Bihar,2019,Agriculture,CH4,8.27
Bihar,2019,Waste Management,CO,0.43
Bihar,2019,Waste Management,CO2,6.23
Bihar,2019,Waste Management,CH4,6.81
Bihar,2020,Energy,CO,2.48
Bihar,2020,Energy,CO2,50.18
Bihar,2020,Energy,CH4,3.12
Bihar,2020,Industry,CO,0.91
Bihar,2020,Industry,CO2,36.37
Bihar,2020,Industry,CH4,2.21
Bihar,2020,Transportation,CO,2.02
Bihar,2020,Transportation,CO2,30.02
Bihar,2020,Transportation,CH4,0.94
Bihar,2020,Agriculture,CO,0.4
Bihar,2020,Agriculture,CO2,10.49
Bihar,2020,Agriculture,CH4,7.47
Bihar,2020,Waste Management,CO,0.39
Bihar,2020,Waste Management,CO2,4.88
Bihar,2020,Waste Management,CH4,5.77
Bihar,2021,Energy,CO,3.51
Bihar,2021,Energy,CO2,36.48
Bihar,2021,Energy,CH4,4.03
Bihar,2021,Industry,CO,1.29
Bihar,2021,Industry,CO2,55.59
Bihar,2021,Industry,CH4,2.94
Bihar,2021,Transportation,CO,3.46
Bihar,2021,Transportation,CO2,30.42
Bihar,2021,Transportation,CH4,0.89
Bihar,2021,Agriculture,CO,0.53
Bihar,2021,Agriculture,CO2,12.99
Bihar,2021,Agriculture,CH4,6.39
Bihar,2021,Waste Management,CO,0.17
Bihar,2021,Waste Management,CO2,2.57
Bihar,2021,Waste Management,CH4,5.6
Bihar,2022,Energy,CO,3.64
Bihar,2022,Energy,CO2,31.68
Bihar,2022,Energy,CH4,2.22
Bihar,2022,Industry,CO,2.15
Bihar,2022,Industry,CO2,38.41
Bihar,2022,Industry,CH4,1.44
Bihar,2022,Transportation,CO,3.05
Bihar,2022,Transportation,CO2,31.01
Bihar,2022,Transportation,CH4,1.17
Bihar,2022,Agriculture,CO,0.28
Bihar,2022,Agriculture,CO2,10.08
Bihar,2022,Agriculture,CH4,4.21
Bihar,2022,Waste Management,CO,0.32
Bihar,2022,Waste Management,CO2,6.73
Bihar,2022,Waste Management,CH4,8.59
Bihar,2023,Energy,CO,1.75
Bihar,2023,Energy,CO2,46.42
Bihar,2023,Energy,CH4,2.42
Bihar,2023,Industry,CO,2.22
Bihar,2023,Industry,CO2,48.08
Bihar,2023,Industry,CH4,2.77
Bihar,2023,Transportation,CO,1.88
Bihar,2023,Transportation,CO2,15.87
Bihar,2023,Transportation,CH4,0.56
Bihar,2023,Agriculture,CO,0.55
Bihar,2023,Agriculture,CO2,7.82
Bihar,2023,Agriculture,CH4,6.34
Bihar,2023,Waste Management,CO,0.39
Bihar,2023,Waste Management,CO2,5.05
Bihar,2023,Waste Management,CH4,4.82
Bihar,2024,Energy,CO,3.4
Bihar,2024,Energy,CO2,62.38
Bihar,2024,Energy,CH4,1.79
Bihar,2024,Industry,CO,1.19
Bihar,2024,Industry,CO2,59.08
Bihar,2024,Industry,CH4,2.39
Bihar,2024,Transportation,CO,3.15
Bihar,2024,Transportation,CO2,27.5
Bihar,2024,Transportation,CH4,1.05
Bihar,2024,Agriculture,CO,0.61
Bihar,2024,Agriculture,CO2,13.55
Bihar,2024,Agriculture,CH4,9.07
Bihar,2024,Waste Management,CO,0.17
Bihar,2024,Waste Management,CO2,5.29
Bihar,2024,Waste Management,CH4,4.35
Chhattisgarh,2010,Energy,CO,3.34
Chhattisgarh,2010,Energy,CO2,30.36
Chhattisgarh,2010,Energy,CH4,1.63
Chhattisgarh,2010,Industry,CO,1.31
Chhattisgarh,2010,Industry,CO2,43.49
Chhattisgarh,2010,Industry,CH4,1.95
Chhattisgarh,2010,Transportation,CO,2.96
Chhattisgarh,2010,Transportation,CO2,35.7
Chhattisgarh,2010,Transportation,CH4,1.48
Chhattisgarh,2010,Agriculture,CO,0.47
Chhattisgarh,2010,Agriculture,CO2,13.51
Chhattisgarh,2010,Agriculture,CH4,11.38
Chhattisgarh,2010,Waste Management,CO,0.44
Chhattisgarh,2010,Waste Management,CO2,5.02
Chhattisgarh,2010,Waste Management,CH4,7.96
Chhattisgarh,2011,Energy,CO,2.2
Chhattisgarh,2011,Energy,CO2,37.11
Chhattisgarh,2011,Energy,CH4,3.35
Chhattisgarh,2011,Industry,CO,0.97
Chhattisgarh,2011,Industry,CO2,59.81
Chhattisgarh,2011,Industry,CH4,2.04
Chhattisgarh,2011,Transportation,CO,4.42
Chhattisgarh,2011,Transportation,CO2,21.18
Chhattisgarh,2011,Transportation,CH4,0.87
Chhattisgarh,2011,Agriculture,CO,0.58
Chhattisgarh,2011,Agriculture,CO2,5.03
Chhattisgarh,2011,Agriculture,CH4,4.59
Chhattisgarh,2011,Waste Management,CO,0.24
Chhattisgarh,2011,Waste Management,CO2,3.42
Chhattisgarh,2011,Waste Management,CH4,8.68
Chhattisgarh,2012,Energy,CO,1.81
Chhattisgarh,2012,Energy,CO2,54.91
Chhattisgarh,2012,Energy,CH4,2.64
Chhattisgarh,2012,Industry,CO,1.85
Chhattisgarh,2012,Industry,CO2,23.75
Chhattisgarh,2012,Industry,CH4,2.1
Chhattisgarh,2012,Transportation,CO,2.41
Chhattisgarh,2012,Transportation,CO2,15.11
Chhattisgarh,2012,Transportation,CH4,1.29
Chhattisgarh,2012,Agriculture,CO,0.68
Chhattisgarh,2012,Agriculture,CO2,10.49
Chhattisgarh,2012,Agriculture,CH4,4.23
Chhattisgarh,2012,Waste Management,CO,0.28
Chhattisgarh,2012,Waste Management,CO2,3.79
Chhattisgarh,2012,Waste Management,CH4,8.4
Chhattisgarh,2013,Energy,CO,1.92
Chhattisgarh,2013,Energy,CO2,33.37
Chhattisgarh,2013,Energy,CH4,4.03
Chhattisgarh,2013,Industry,CO,2.12
Chhattisgarh,2013,Industry,CO2,41.96
Chhattisgarh,2013,Industry,CH4,2.88
Chhattisgarh,2013,Transportation,CO,4.39
Chhattisgarh,2013,Transportation,CO2,32.9
Chhattisgarh,2013,Transportation,CH4,0.91
Chhattisgarh,2013,Agriculture,CO,0.46
Chhattisgarh,2013,Agriculture,CO2,14.68
Chhattisgarh,2013,Agriculture,CH4,8.16
Chhattisgarh,2013,Waste Management,CO,0.4
Chhattisgarh,2013,Waste Management,CO2,4.27
Chhattisgarh,2013,Waste Management,CH4,7.88
Chhattisgarh,2014,Energy,CO,2.88
Chhattisgarh,2014,Energy,CO2,32.89
Chhattisgarh,2014,Energy,CH4,4.18
Chhattisgarh,2014,Industry,CO,2.49
Chhattisgarh,2014,Industry,CO2,53.25
Chhattisgarh,2014,Industry,CH4,3.04
Chhattisgarh,2014,Transportation,CO,3.88
Chhattisgarh,2014,Transportation,CO2,41.7
Chhattisgarh,2014,Transportation,CH4,1.48
Chhattisgarh,2014,Agriculture,CO,0.71
Chhattisgarh,2014,Agriculture,CO2,5.74
Chhattisgarh,2014,Agriculture,CH4,11.31
Chhattisgarh,2014,Waste Management,CO,0.37
Chhattisgarh,2014,Waste Management,CO2,6.15
Chhattisgarh,2014,Waste Management,CH4,3.32
Chhattisgarh,2015,Energy,CO,1.69
Chhattisgarh,2015,Energy,CO2,66.85
Chhattisgarh,2015,Energy,CH4,3.71
Chhattisgarh,2015,Industry,CO,2.13
Chhattisgarh,2015,Industry,CO2,49.91
Chhattisgarh,2015,Industry,CH4,1.79
Chhattisgarh,2015,Transportation,CO,1.94
Chhattisgarh,2015,Transportation,CO2,34.4
Chhattisgarh,2015,Transportation,CH4,1.18
Chhattisgarh,2015,Agriculture,CO,0.64
Chhattisgarh,2015,Agriculture,CO2,12.89
Chhattisgarh,2015,Agriculture,CH4,9.12
Chhattisgarh,2015,Waste Management,CO,0.28
Chhattisgarh,2015,Waste Management,CO2,5.32
Chhattisgarh,2015,Waste Management,CH4,8.88
Chhattisgarh,2016,Energy,CO,3.56
Chhattisgarh,2016,Energy,CO2,39.08
Chhattisgarh,2016,Energy,CH4,4.45
Chhattisgarh,2016,Industry,CO,1.99
Chhattisgarh,2016,Industry,CO2,45.12
Chhattisgarh,2016,Industry,CH4,3.42
Chhattisgarh,2016,Transportation,CO,2.23
Chhattisgarh,2016,Transportation,CO2,44.82
Chhattisgarh,2016,Transportation,CH4,0.97
Chhattisgarh,2016,Agriculture,CO,0.59
Chhattisgarh,2016,Agriculture,CO2,6.74
Chhattisgarh,2016,Agriculture,CH4,9.98
Chhattisgarh,2016,Waste Management,CO,0.23
Chhattisgarh,2016,Waste Management,CO2,6.13
Chhattisgarh,2016,Waste Management,CH4,7.77
Chhattisgarh,2017,Energy,CO,3.16
Chhattisgarh,2017,Energy,CO2,33.82
Chhattisgarh,2017,Energy,CH4,4.33
Chhattisgarh,2017,Industry,CO,1.33
Chhattisgarh,2017,Industry,CO2,55.94
Chhattisgarh,2017,Industry,CH4,1.97
Chhattisgarh,2017,Transportation,CO,2.32
Chhattisgarh,2017,Transportation,CO2,26.0
Chhattisgarh,2017,Transportation,CH4,1.29
Chhattisgarh,2017,Agriculture,CO,0.65
Chhattisgarh,2017,Agriculture,CO2,5.66
Chhattisgarh,2017,Agriculture,CH4,6.54
Chhattisgarh,2017,Waste Management,CO,0.42
Chhattisgarh,2017,Waste Management,CO2,6.64
Chhattisgarh,2017,Waste Management,CH4,7.87
Chhattisgarh,2018,Energy,CO,1.47
Chhattisgarh,2018,Energy,CO2,73.41
Chhattisgarh,2018,Energy,CH4,2.57
Chhattisgarh,2018,Industry,CO,2.63
Chhattisgarh,2018,Industry,CO2,21.46
Chhattisgarh,2018,Industry,CH4,2.6
Chhattisgarh,2018,Transportation,CO,3.5
Chhattisgarh,2018,Transportation,CO2,32.95
Chhattisgarh,2018,Transportation,CH4,0.68
Chhattisgarh,2018,Agriculture,CO,0.52
Chhattisgarh,2018,Agriculture,CO2,6.13
Chhattisgarh,2018,Agriculture,CH4,11.62
Chhattisgarh,2018,Waste Management,CO,0.33
Chhattisgarh,2018,Waste Management,CO2,3.47
Chhattisgarh,2018,Waste Management,CH4,6.14
Chhattisgarh,2019,Energy,CO,1.63
Chhattisgarh,2019,Energy,CO2,60.76
Chhattisgarh,2019,Energy,CH4,3.87
Chhattisgarh,2019,Industry,CO,1.93
Chhattisgarh,2019,Industry,CO2,59.05
Chhattisgarh,2019,Industry,CH4,2.66
Chhattisgarh,2019,Transportation,CO,2.78
Chhattisgarh,2019,Transportation,CO2,33.44
Chhattisgarh,2019,Transportation,CH4,0.95
Chhattisgarh,2019,Agriculture,CO,0.55
Chhattisgarh,2019,Agriculture,CO2,14.3
Chhattisgarh,2019,Agriculture,CH4,11.14
Chhattisgarh,2019,Waste Management,CO,0.42
Chhattisgarh,2019,Waste Management,CO2,7.37
Chhattisgarh,2019,Waste Management,CH4,9.18
Chhattisgarh,2020,Energy,CO,2.15
Chhattisgarh,2020,Energy,CO2,63.41
Chhattisgarh,2020,Energy,CH4,4.08
Chhattisgarh,2020,Industry,CO,2.0
Chhattisgarh,2020,Industry,CO2,50.76
Chhattisgarh,2020,Industry,CH4,3.0
Chhattisgarh,2020,Transportation,CO,2.4
Chhattisgarh,2020,Transportation,CO2,35.55
Chhattisgarh,2020,Transportation,CH4,1.06
Chhattisgarh,2020,Agriculture,CO,0.68
Chhattisgarh,2020,Agriculture,CO2,5.66
Chhattisgarh,2020,Agriculture,CH4,10.82
Chhattisgarh,2020,Waste Management,CO,0.37
Chhattisgarh,2020,Waste Management,CO2,2.82
Chhattisgarh,2020,Waste Management,CH4,6.28
Chhattisgarh,2021,Energy,CO,2.76
Chhattisgarh,2021,Energy,CO2,62.12
Chhattisgarh,2021,Energy,CH4,2.83
Chhattisgarh,2021,Industry,CO,1.29
Chhattisgarh,2021,Industry,CO2,28.08
Chhattisgarh,2021,Industry,CH4,2.88
Chhattisgarh,2021,Transportation,CO,1.55
Chhattisgarh,2021,Transportation,CO2,34.08
Chhattisgarh,2021,Transportation,CH4,1.18
Chhattisgarh,2021,Agriculture,CO,0.46
Chhattisgarh,2021,Agriculture,CO2,13.89
Chhattisgarh,2021,Agriculture,CH4,4.87
Chhattisgarh,2021,Waste Management,CO,0.19
Chhattisgarh,2021,Waste Management,CO2,6.75
Chhattisgarh,2021,Waste Management,CH4,3.95
Chhattisgarh,2022,Energy,CO,2.86
Chhattisgarh,2022,Energy,CO2,33.34
Chhattisgarh,2022,Energy,CH4,3.92
Chhattisgarh,2022,Industry,CO,1.48
Chhattisgarh,2022,Industry,CO2,21.69
Chhattisgarh,2022,Industry,CH4,3.08
Chhattisgarh,2022,Transportation,CO,3.75
Chhattisgarh,2022,Transportation,CO2,39.64
Chhattisgarh,2022,Transportation,CH4,0.85
Chhattisgarh,2022,Agriculture,CO,0.26
Chhattisgarh,2022,Agriculture,CO2,11.75
Chhattisgarh,2022,Agriculture,CH4,11.44
Chhattisgarh,2022,Waste Management,CO,0.36
Chhattisgarh,2022,Waste Management,CO2,2.91
Chhattisgarh,2022,Waste Management,CH4,7.54
Chhattisgarh,2023,Energy,CO,1.32
Chhattisgarh,2023,Energy,CO2,40.94
Chhattisgarh,2023,Energy,CH4,2.51
Chhattisgarh,2023,Industry,CO,1.47
Chhattisgarh,2023,Industry,CO2,48.44
Chhattisgarh,2023,Industry,CH4,1.28
Chhattisgarh,2023,Transportation,CO,1.99
Chhattisgarh,2023,Transportation,CO2,39.77
Chhattisgarh,2023,Transportation,CH4,1.32
Chhattisgarh,2023,Agriculture,CO,0.53
Chhattisgarh,2023,Agriculture,CO2,5.64
Chhattisgarh,2023,Agriculture,CH4,6.75
Chhattisgarh,2023,Waste Management,CO,0.24
Chhattisgarh,2023,Waste Management,CO2,5.9
Chhattisgarh,2023,Waste Management,CH4,7.88
Chhattisgarh,2024,Energy,CO,2.56
Chhattisgarh,2024,Energy,CO2,59.91
Chhattisgarh,2024,Energy,CH4,2.05
Chhattisgarh,2024,Industry,CO,1.4
Chhattisgarh,2024,Industry,CO2,27.1
Chhattisgarh,2024,Industry,CH4,3.58
Chhattisgarh,2024,Transportation,CO,3.08
Chhattisgarh,2024,Transportation,CO2,40.04
Chhattisgarh,2024,Transportation,CH4,0.99
Chhattisgarh,2024,Agriculture,CO,0.33
Chhattisgarh,2024,Agriculture,CO2,10.0
Chhattisgarh,2024,Agriculture,CH4,10.79
Chhattisgarh,2024,Waste Management,CO,0.22
Chhattisgarh,2024,Waste Management,CO2,5.71
Chhattisgarh,2024,Waste Management,CH4,4.51
Goa,2010,Energy,CO,1.93
Goa,2010,Energy,CO2,63.29
Goa,2010,Energy,CH4,2.87
Goa,2010,Industry,CO,2.24
Goa,2010,Industry,CO2,38.67
Goa,2010,Industry,CH4,2.51
Goa,2010,Transportation,CO,3.2
Goa,2010,Transportation,CO2,31.15
Goa,2010,Transportation,CH4,1.43
Goa,2010,Agriculture,CO,0.44
Goa,2010,Agriculture,CO2,11.59
Goa,2010,Agriculture,CH4,5.52
Goa,2010,Waste Management,CO,0.45
Goa,2010,Waste Management,CO2,4.78
Goa,2010,Waste Management,CH4,4.9
Goa,2011,Energy,CO,2.42
Goa,2011,Energy,CO2,68.99
Goa,2011,Energy,CH4,1.58
Goa,2011,Industry,CO,1.0
Goa,2011,Industry,CO2,26.93
Goa,2011,Industry,CH4,1.53
Goa,2011,Transportation,CO,2.83
Goa,2011,Transportation,CO2,33.84
Goa,2011,Transportation,CH4,1.04
Goa,2011,Agriculture,CO,0.73
Goa,2011,Agriculture,CO2,6.87
Goa,2011,Agriculture,CH4,12.0
Goa,2011,Waste Management,CO,0.18
Goa,2011,Waste Management,CO2,3.89
Goa,2011,Waste Management,CH4,3.46
Goa,2012,Energy,CO,3.62
Goa,2012,Energy,CO2,25.38
Goa,2012,Energy,CH4,3.87
Goa,2012,Industry,CO,1.98
Goa,2012,Industry,CO2,55.77
Goa,2012,Industry,CH4,2.35
Goa,2012,Transportation,CO,4.01
Goa,2012,Transportation,CO2,34.43
Goa,2012,Transportation,CH4,0.74
Goa,2012,Agriculture,CO,0.28
Goa,2012,Agriculture,CO2,7.91
Goa,2012,Agriculture,CH4,11.8
Goa,2012,Waste Management,CO,0.29
Goa,2012,Waste Management,CO2,6.96
Goa,2012,Waste Management,CH4,4.54
Goa,2013,Energy,CO,2.02
Goa,2013,Energy,CO2,36.15
Goa,2013,Energy,CH4,3.0
Goa,2013,Industry,CO,1.68
Goa,2013,Industry,CO2,27.11
Goa,2013,Industry,CH4,3.36
Goa,2013,Transportation,CO,1.67
Goa,2013,Transportation,CO2,39.29
Goa,2013,Transportation,CH4,1.27
Goa,2013,Agriculture,CO,0.71
Goa,2013,Agriculture,CO2,10.5
Goa,2013,Agriculture,CH4,4.35
Goa,2013,Waste Management,CO,0.29
Goa,2013,Waste Management,CO2,2.83
Goa,2013,Waste Management,CH4,4.73
Goa,2014,Energy,CO,3.71
Goa,2014,Energy,CO2,36.9
Goa,2014,Energy,CH4,3.89
Goa,2014,Industry,CO,2.09
Goa,2014,Industry,CO2,54.44
Goa,2014,Industry,CH4,2.13
Goa,2014,Transportation,CO,4.16
Goa,2014,Transportation,CO2,40.64
Goa,2014,Transportation,CH4,0.99
Goa,2014,Agriculture,CO,0.32
Goa,2014,Agriculture,CO2,5.8
Goa,2014,Agriculture,CH4,4.73
Goa,2014,Waste Management,CO,0.17
Goa,2014,Waste Management,CO2,7.42
Goa,2014,Waste Management,CH4,3.57
Goa,2015,Energy,CO,2.77
