State,Year,Sector,Carbon_Type,Emission (Metric Tons)
Assam,2017,Industry,CH4,1.52
Assam,2017,Transportation,CO,3.27
Assam,2017,Transportation,CO2,38.42
Assam,2017,Transportation,CH4,0.72
Assam,2017,Agriculture,CO,0.25
Assam,2017,Agriculture,CO2,13.92
Assam,2017,Agriculture,CH4,6.88
Assam,2017,Waste Management,CO,0.43
Assam,2017,Waste Management,CO2,4.07
Assam,2017,Waste Management,CH4,7.27
Assam,2018,Energy,CO,1.96
Assam,2018,Energy,CO2,65.05
Assam,2018,Energy,CH4,3.61
Assam,2018,Industry,CO,2.49
Assam,2018,Industry,CO2,53.82
Assam,2018,Industry,CH4,1.4
Assam,2018,Transportation,CO,2.68
Assam,2018,Transportation,CO2,40.16
Assam,2018,Transportation,CH4,1.06
Assam,2018,Agriculture,CO,0.31
Assam,2018,Agriculture,CO2,11.93
Assam,2018,Agriculture,CH4,7.92
Assam,2018,Waste Management,CO,0.17
Assam,2018,Waste Management,CO2,6.16
Assam,2018,Waste Management,CH4,7.02
Assam,2019,Energy,CO,2.69
Assam,2019,Energy,CO2,30.49
Assam,2019,Energy,CH4,1.58
Assam,2019,Industry,CO,2.37
Assam,2019,Industry,CO2,58.27
Assam,2019,Industry,CH4,2.99
Assam,2019,Transportation,CO,3.14
Assam,2019,Transportation,CO2,34.61
Assam,2019,Transportation,CH4,0.99
Assam,2019,Agriculture,CO,0.59
Assam,2019,Agriculture,CO2,12.88
Assam,2019,Agriculture,CH4,9.68
Assam,2019,Waste Management,CO,0.29
Assam,2019,Waste Management,CO2,6.63
Assam,2019,Waste Management,CH4,7.16
Assam,2020,Energy,CO,2.67
Assam,2020,Energy,CO2,51.27
Assam,2020,Energy,CH4,2.26
Assam,2020,Industry,CO,1.05
Assam,2020,Industry,CO2,44.76
Assam,2020,Industry,CH4,1.85
Assam,2020,Transportation,CO,4.3
Assam,2020,Transportation,CO2,38.27
Assam,2020,Transportation,CH4,0.91
Assam,2020,Agriculture,CO,0.46
Assam,2020,Agriculture,CO2,6.77
Assam,2020,Agriculture,CH4,6.59
Assam,2020,Waste Management,CO,0.3
Assam,2020,Waste Management,CO2,3.23
Assam,2020,Waste Management,CH4,9.35
Assam,2021,Energy,CO,2.16
Assam,2021,Energy,CO2,60.56
Assam,2021,Energy,CH4,2.26
Assam,2021,Industry,CO,1.53
Assam,2021,Industry,CO2,34.48
Assam,2021,Industry,CH4,1.99
Assam,2021,Transportation,CO,4.09
Assam,2021,Transportation,CO2,19.16
Assam,2021,Transportation,CH4,1.28
Assam,2021,Agriculture,CO,0.69
Assam,2021,Agriculture,CO2,13.25
Assam,2021,Agriculture,CH4,7.66
Assam,2021,Waste Management,CO,0.45
Assam,2021,Waste Management,CO2,3.51
Assam,2021,Waste Management,CH4,7.3
Assam,2022,Energy,CO,3.61
Assam,2022,Energy,CO2,67.31
Assam,2022,Energy,CH4,4.21
Assam,2022,Industry,CO,1.08
Assam,2022,Industry,CO2,25.93
Assam,2022,Industry,CH4,1.72
Assam,2022,Transportation,CO,3.3
Assam,2022,Transportation,CO2,34.7
Assam,2022,Transportation,CH4,1.47
Assam,2022,Agriculture,CO,0.69
Assam,2022,Agriculture,CO2,7.09
Assam,2022,Agriculture,CH4,7.34
Assam,2022,Waste Management,CO,0.42
Assam,2022,Waste Management,CO2,3.58
Assam,2022,Waste Management,CH4,4.07
Assam,2023,Energy,CO,1.99
Assam,2023,Energy,CO2,58.31
Assam,2023,Energy,CH4,2.81
Assam,2023,Industry,CO,1.83
Assam,2023,Industry,CO2,49.26
Assam,2023,Industry,CH4,1.77
Assam,2023,Transportation,CO,4.22
Assam,2023,Transportation,CO2,15.08
Assam,2023,Transportation,CH4,0.77
Assam,2023,Agriculture,CO,0.62
Assam,2023,Agriculture,CO2,12.48
Assam,2023,Agriculture,CH4,8.16
Assam,2023,Waste Management,CO,0.18
Assam,2023,Waste Management,CO2,4.9
Assam,2023,Waste Management,CH4,5.15
Assam,2024,Energy,CO,2.93
Assam,2024,Energy,CO2,66.35
Assam,2024,Energy,CH4,3.09
Assam,2024,Industry,CO,2.24
Assam,2024,Industry,CO2,29.13
Assam,2024,Industry,CH4,2.67
Assam,2024,Transportation,CO,3.08
Assam,2024,Transportation,CO2,21.49
Assam,2024,Transportation,CH4,0.94
Assam,2024,Agriculture,CO,0.49
Assam,2024,Agriculture,CO2,11.55
Assam,2024,Agriculture,CH4,11.17
Assam,2024,Waste Management,CO,0.29
Assam,2024,Waste Management,CO2,6.91
Assam,2024,Waste Management,CH4,4.74
Bihar,2010,Energy,CO,2.36
Bihar,2010,Energy,CO2,35.53
Bihar,2010,Energy,CH4,3.02
Bihar,2010,Industry,CO,1.09
Bihar,2010,Industry,CO2,42.35
Bihar,2010,Industry,CH4,2.23
Bihar,2010,Transportation,CO,1.52
Bihar,2010,Transportation,CO2,44.22
Bihar,2010,Transportation,CH4,0.93
Bihar,2010,Agriculture,CO,0.58
Bihar,2010,Agriculture,CO2,7.4
Bihar,2010,Agriculture,CH4,6.48
Bihar,2010,Waste Management,CO,0.19
Bihar,2010,Waste Management,CO2,2.84
Bihar,2010,Waste Management,CH4,8.46
Bihar,2011,Energy,CO,1.94
Bihar,2011,Energy,CO2,49.24
Bihar,2011,Energy,CH4,3.02
Bihar,2011,Industry,CO,2.47
Bihar,2011,Industry,CO2,45.21
Bihar,2011,Industry,CH4,2.45
Bihar,2011,Transportation,CO,4.14
Bihar,2011,Transportation,CO2,36.62
Bihar,2011,Transportation,CH4,1.18
Bihar,2011,Agriculture,CO,0.46
Bihar,2011,Agriculture,CO2,5.71
Bihar,2011,Agriculture,CH4,11.07
Bihar,2011,Waste Management,CO,0.28
Bihar,2011,Waste Management,CO2,4.95
Bihar,2011,Waste Management,CH4,6.5
Bihar,2012,Energy,CO,2.96
Bihar,2012,Energy,CO2,45.2
Bihar,2012,Energy,CH4,4.38
Bihar,2012,Industry,CO,2.52
Bihar,2012,Industry,CO2,34.87
Bihar,2012,Industry,CH4,1.65
Bihar,2012,Transportation,CO,1.75
Bihar,2012,Transportation,CO2,24.23
Bihar,2012,Transportation,CH4,1.5
Bihar,2012,Agriculture,CO,0.74
Bihar,2012,Agriculture,CO2,10.33
Bihar,2012,Agriculture,CH4,5.59
Bihar,2012,Waste Management,CO,0.24
Bihar,2012,Waste Management,CO2,7.22
Bihar,2012,Waste Management,CH4,8.64
Bihar,2013,Energy,CO,1.32
Bihar,2013,Energy,CO2,30.76
Bihar,2013,Energy,CH4,3.18
Bihar,2013,Industry,CO,1.15
Bihar,2013,Industry,CO2,34.48
Bihar,2013,Industry,CH4,1.52
Bihar,2013,Transportation,CO,3.1
Bihar,2013,Transportation,CO2,17.75
Bihar,2013,Transportation,CH4,1.43
Bihar,2013,Agriculture,CO,0.68
Bihar,2013,Agriculture,CO2,6.72
Bihar,2013,Agriculture,CH4,11.25
Bihar,2013,Waste Management,CO,0.16
Bihar,2013,Waste Management,CO2,4.01
Bihar,2013,Waste Management,CH4,6.86
Bihar,2014,Energy,CO,3.68
Bihar,2014,Energy,CO2,56.24
Bihar,2014,Energy,CH4,1.69
Bihar,2014,Industry,CO,1.4
Bihar,2014,Industry,CO2,26.76
Bihar,2014,Industry,CH4,3.32
Bihar,2014,Transportation,CO,2.55
Bihar,2014,Transportation,CO2,33.34
Bihar,2014,Transportation,CH4,0.66
Bihar,2014,Agriculture,CO,0.68
Bihar,2014,Agriculture,CO2,14.2
Bihar,2014,Agriculture,CH4,11.24
Bihar,2014,Waste Management,CO,0.26
Bihar,2014,Waste Management,CO2,5.09
Bihar,2014,Waste Management,CH4,5.73
Bihar,2015,Energy,CO,2.3
Bihar,2015,Energy,CO2,52.96
Bihar,2015,Energy,CH4,3.42
Bihar,2015,Industry,CO,2.29
Bihar,2015,Industry,CO2,51.49
Bihar,2015,Industry,CH4,2.15
Bihar,2015,Transportation,CO,1.6
Bihar,2015,Transportation,CO2,18.93
Bihar,2015,Transportation,CH4,1.13
Bihar,2015,Agriculture,CO,0.34
Bihar,2015,Agriculture,CO2,13.53
Bihar,2015,Agriculture,CH4,8.84
Bihar,2015,Waste Management,CO,0.22
Bihar,2015,Waste Management,CO2,6.57
Bihar,2015,Waste Management,CH4,5.41
Bihar,2016,Energy,CO,2.52
Bihar,2016,Energy,CO2,46.73
Bihar,2016,Energy,CH4,3.04
Bihar,2016,Industry,CO,2.05
Bihar,2016,Industry,CO2,52.99
Bihar,2016,Industry,CH4,3.36
Bihar,2016,Transportation,CO,1.73
Bihar,2016,Transportation,CO2,31.16
Bihar,2016,Transportation,CH4,0.73
Bihar,2016,Agriculture,CO,0.27
Bihar,2016,Agriculture,CO2,6.72
Bihar,2016,Agriculture,CH4,6.9
Bihar,2016,Waste Management,CO,0.19
Bihar,2016,Waste Management,CO2,6.19
Bihar,2016,Waste Management,CH4,4.16
Bihar,2017,Energy,CO,2.37
Bihar,2017,Energy,CO2,54.54
Bihar,2017,Energy,CH4,2.09
Bihar,2017,Industry,CO,2.07
Bihar,2017,Industry,CO2,48.84
Bihar,2017,Industry,CH4,2.88
Bihar,2017,Transportation,CO,3.07
Bihar,2017,Transportation,CO2,29.19
Bihar,2017,Transportation,CH4,1.14
Bihar,2017,Agriculture,CO,0.32
Bihar,2017,Agriculture,CO2,10.36
Bihar,2017,Agriculture,CH4,10.13
Bihar,2017,Waste Management,CO,0.37
Bihar,2017,Waste Management,CO2,7.37
Bihar,2017,Waste Management,CH4,9.08
Bihar,2018,Energy,CO,1.77
Bihar,2018,Energy,CO2,58.03
Bihar,2018,Energy,CH4,4.08
Bihar,2018,Industry,CO,1.65
Bihar,2018,Industry,CO2,29.0
Bihar,2018,Industry,CH4,1.47
Bihar,2018,Transportation,CO,2.96
Bihar,2018,Transportation,CO2,35.66
Bihar,2018,Transportation,CH4,1.06
Bihar,2018,Agriculture,CO,0.48
Bihar,2018,Agriculture,CO2,7.15
Bihar,2018,Agriculture,CH4,6.9
Bihar,2018,Waste Management,CO,0.26
Bihar,2018,Waste Management,CO2,5.58
Bihar,2018,Waste Management,CH4,3.88
Bihar,2019,Energy,CO,3.59
Bihar,2019,Energy,CO2,74.03
Bihar,2019,Energy,CH4,3.3
Bihar,2019,Industry,CO,1.69
Bihar,2019,Industry,CO2,43.32
Bihar,2019,Industry,CH4,2.53
Bihar,2019,Transportation,CO,2.39
Bihar,2019,Transportation,CO2,37.95
Bihar,2019,Transportation,CH4,1.49
Bihar,2019,Agriculture,CO,0.45
Bihar,2019,Agriculture,CO2,5.9
Bihar,2019,Agriculture,CH4,9.49
Bihar,2019,Waste Management,CO,0.4
Bihar,2019,Waste Management,CO2,6.54
Bihar,2019,Waste Management,CH4,7.38
Bihar,2020,Energy,CO,1.73
Bihar,2020,Energy,CO2,56.41
Bihar,2020,Energy,CH4,4.4
Bihar,2020,Industry,CO,2.66
Bihar,2020,Industry,CO2,36.18
Bihar,2020,Industry,CH4,1.55
Bihar,2020,Transportation,CO,4.4
Bihar,2020,Transportation,CO2,23.28
Bihar,2020,Transportation,CH4,1.11
Bihar,2020,Agriculture,CO,0.72
Bihar,2020,Agriculture,CO2,13.76
Bihar,2020,Agriculture,CH4,6.38
Bihar,2020,Waste Management,CO,0.27
Bihar,2020,Waste Management,CO2,3.47
Bihar,2020,Waste Management,CH4,9.54
Bihar,2021,Energy,CO,3.22
Bihar,2021,Energy,CO2,60.41
Bihar,2021,Energy,CH4,3.63
Bihar,2021,Industry,CO,2.57
Bihar,2021,Industry,CO2,28.0
Bihar,2021,Industry,CH4,2.94
Bihar,2021,Transportation,CO,2.44
Bihar,2021,Transportation,CO2,17.91
Bihar,2021,Transportation,CH4,1.11
Bihar,2021,Agriculture,CO,0.26
Bihar,2021,Agriculture,CO2,11.11
Bihar,2021,Agriculture,CH4,10.85
Bihar,2021,Waste Management,CO,0.42
Bihar,2021,Waste Management,CO2,7.03
Bihar,2021,Waste Management,CH4,4.19
Bihar,2022,Energy,CO,2.71
Bihar,2022,Energy,CO2,34.91
Bihar,2022,Energy,CH4,2.01
Bihar,2022,Industry,CO,1.7
Bihar,2022,Industry,CO2,40.92
Bihar,2022,Industry,CH4,1.45
Bihar,2022,Transportation,CO,3.89
Bihar,2022,Transportation,CO2,16.38
Bihar,2022,Transportation,CH4,1.08
Bihar,2022,Agriculture,CO,0.3
Bihar,2022,Agriculture,CO2,8.05
Bihar,2022,Agriculture,CH4,7.2
Bihar,2022,Waste Management,CO,0.4
Bihar,2022,Waste Management,CO2,4.53
Bihar,2022,Waste Management,CH4,8.1
Bihar,2023,Energy,CO,2.99
Bihar,2023,Energy,CO2,51.69
Bihar,2023,Energy,CH4,2.04
Bihar,2023,Industry,CO,1.14
Bihar,2023,Industry,CO2,46.01
Bihar,2023,Industry,CH4,2.52
Bihar,2023,Transportation,CO,3.04
Bihar,2023,Transportation,CO2,22.07
Bihar,2023,Transportation,CH4,1.46
Bihar,2023,Agriculture,CO,0.42
Bihar,2023,Agriculture,CO2,5.51
Bihar,2023,Agriculture,CH4,11.48
Bihar,2023,Waste Management,CO,0.22
Bihar,2023,Waste Management,CO2,4.83
Bihar,2023,Waste Management,CH4,9.57
Bihar,2024,Energy,CO,2.1
Bihar,2024,Energy,CO2,51.41
Bihar,2024,Energy,CH4,2.28
Bihar,2024,Industry,CO,1.48
Bihar,2024,Industry,CO2,53.23
Bihar,2024,Industry,CH4,3.02
Bihar,2024,Transportation,CO,1.51
Bihar,2024,Transportation,CO2,21.27
Bihar,2024,Transportation,CH4,0.57
Bihar,2024,Agriculture,CO,0.41
Bihar,2024,Agriculture,CO2,11.65
Bihar,2024,Agriculture,CH4,10.82
Bihar,2024,Waste Management,CO,0.25
Bihar,2024,Waste Management,CO2,5.74
Bihar,2024,Waste Management,CH4,3.88
Chhattisgarh,2010,Energy,CO,3.05
Chhattisgarh,2010,Energy,CO2,25.39
Chhattisgarh,2010,Energy,CH4,1.76
Chhattisgarh,2010,Industry,CO,2.61
Chhattisgarh,2010,Industry,CO2,39.98
Chhattisgarh,2010,Industry,CH4,1.97
Chhattisgarh,2010,Transportation,CO,3.58
Chhattisgarh,2010,Transportation,CO2,31.28
Chhattisgarh,2010,Transportation,CH4,0.74
Chhattisgarh,2010,Agriculture,CO,0.45
Chhattisgarh,2010,Agriculture,CO2,14.77
Chhattisgarh,2010,Agriculture,CH4,8.49
Chhattisgarh,2010,Waste Management,CO,0.26
Chhattisgarh,2010,Waste Management,CO2,5.3
Chhattisgarh,2010,Waste Management,CH4,7.93
Chhattisgarh,2011,Energy,CO,2.07
Chhattisgarh,2011,Energy,CO2,46.91
Chhattisgarh,2011,Energy,CH4,3.97
Chhattisgarh,2011,Industry,CO,1.83
Chhattisgarh,2011,Industry,CO2,25.86
Chhattisgarh,2011,Industry,CH4,1.76
Chhattisgarh,2011,Transportation,CO,1.79
Chhattisgarh,2011,Transportation,CO2,32.7
Chhattisgarh,2011,Transportation,CH4,0.97
Chhattisgarh,2011,Agriculture,CO,0.56
Chhattisgarh,2011,Agriculture,CO2,9.48
Chhattisgarh,2011,Agriculture,CH4,8.05
Chhattisgarh,2011,Waste Management,CO,0.21
Chhattisgarh,2011,Waste Management,CO2,4.59
Chhattisgarh,2011,Waste Management,CH4,5.96
Chhattisgarh,2012,Energy,CO,2.8
Chhattisgarh,2012,Energy,CO2,54.26
Chhattisgarh,2012,Energy,CH4,4.32
Chhattisgarh,2012,Industry,CO,1.09
Chhattisgarh,2012,Industry,CO2,27.65
Chhattisgarh,2012,Industry,CH4,2.97
Chhattisgarh,2012,Transportation,CO,2.27
Chhattisgarh,2012,Transportation,CO2,20.33
Chhattisgarh,2012,Transportation,CH4,0.96
Chhattisgarh,2012,Agriculture,CO,0.52
Chhattisgarh,2012,Agriculture,CO2,12.7
Chhattisgarh,2012,Agriculture,CH4,5.72
Chhattisgarh,2012,Waste Management,CO,0.36
Chhattisgarh,2012,Waste Management,CO2,4.17
Chhattisgarh,2012,Waste Management,CH4,7.6
Chhattisgarh,2013,Energy,CO,3.29
Chhattisgarh,2013,Energy,CO2,34.3
Chhattisgarh,2013,Energy,CH4,3.23
Chhattisgarh,2013,Industry,CO,1.79
Chhattisgarh,2013,Industry,CO2,52.16
Chhattisgarh,2013,Industry,CH4,1.45
Chhattisgarh,2013,Transportation,CO,3.67
Chhattisgarh,2013,Transportation,CO2,43.82
Chhattisgarh,2013,Transportation,CH4,0.85
Chhattisgarh,2013,Agriculture,CO,0.7
Chhattisgarh,2013,Agriculture,CO2,7.4
Chhattisgarh,2013,Agriculture,CH4,11.8
Chhattisgarh,2013,Waste Management,CO,0.33
Chhattisgarh,2013,Waste Management,CO2,4.49
Chhattisgarh,2013,Waste Management,CH4,3.63
Chhattisgarh,2014,Energy,CO,1.49
Chhattisgarh,2014,Energy,CO2,43.02
Chhattisgarh,2014,Energy,CH4,2.75
Chhattisgarh,2014,Industry,CO,1.15
Chhattisgarh,2014,Industry,CO2,44.3
Chhattisgarh,2014,Industry,CH4,1.55
Chhattisgarh,2014,Transportation,CO,4.2
Chhattisgarh,2014,Transportation,CO2,29.38
Chhattisgarh,2014,Transportation,CH4,1.43
Chhattisgarh,2014,Agriculture,CO,0.3
Chhattisgarh,2014,Agriculture,CO2,11.54
Chhattisgarh,2014,Agriculture,CH4,7.08
Chhattisgarh,2014,Waste Management,CO,0.26
Chhattisgarh,2014,Waste Management,CO2,4.88
Chhattisgarh,2014,Waste Management,CH4,6.31
Chhattisgarh,2015,Energy,CO,1.99
Chhattisgarh,2015,Energy,CO2,41.26
Chhattisgarh,2015,Energy,CH4,4.38
Chhattisgarh,2015,Industry,CO,2.44
Chhattisgarh,2015,Industry,CO2,49.73
Chhattisgarh,2015,Industry,CH4,3.28
Chhattisgarh,2015,Transportation,CO,3.34
Chhattisgarh,2015,Transportation,CO2,19.84
Chhattisgarh,2015,Transportation,CH4,1.42
Chhattisgarh,2015,Agriculture,CO,0.48
Chhattisgarh,2015,Agriculture,CO2,11.35
Chhattisgarh,2015,Agriculture,CH4,6.59
Chhattisgarh,2015,Waste Management,CO,0.43
Chhattisgarh,2015,Waste Management,CO2,7.17
Chhattisgarh,2015,Waste Management,CH4,9.33
Chhattisgarh,2016,Energy,CO,3.68
Chhattisgarh,2016,Energy,CO2,74.38
Chhattisgarh,2016,Energy,CH4,3.93
Chhattisgarh,2016,Industry,CO,1.87
Chhattisgarh,2016,Industry,CO2,37.77
Chhattisgarh,2016,Industry,CH4,2.36
Chhattisgarh,2016,Transportation,CO,3.47
Chhattisgarh,2016,Transportation,CO2,27.18
Chhattisgarh,2016,Transportation,CH4,1.35
Chhattisgarh,2016,Agriculture,CO,0.74
Chhattisgarh,2016,Agriculture,CO2,11.14
Chhattisgarh,2016,Agriculture,CH4,4.22
Chhattisgarh,2016,Waste Management,CO,0.26
Chhattisgarh,2016,Waste Management,CO2,2.7
Chhattisgarh,2016,Waste Management,CH4,9.27
Chhattisgarh,2017,Energy,CO,1.32
Chhattisgarh,2017,Energy,CO2,65.46
Chhattisgarh,2017,Energy,CH4,2.27
Chhattisgarh,2017,Industry,CO,1.9
Chhattisgarh,2017,Industry,CO2,43.44
Chhattisgarh,2017,Industry,CH4,1.84
Chhattisgarh,2017,Transportation,CO,1.93
Chhattisgarh,2017,Transportation,CO2,15.32
Chhattisgarh,2017,Transportation,CH4,0.59
Chhattisgarh,2017,Agriculture,CO,0.48
Chhattisgarh,2017,Agriculture,CO2,10.87
Chhattisgarh,2017,Agriculture,CH4,8.06
Chhattisgarh,2017,Waste Management,CO,0.4
Chhattisgarh,2017,Waste Management,CO2,5.25
Chhattisgarh,2017,Waste Management,CH4,8.63
Chhattisgarh,2018,Energy,CO,2.89
Chhattisgarh,2018,Energy,CO2,66.18
Chhattisgarh,2018,Energy,CH4,3.67
Chhattisgarh,2018,Industry,CO,1.47
Chhattisgarh,2018,Industry,CO2,42.29
Chhattisgarh,2018,Industry,CH4,3.72
Chhattisgarh,2018,Transportation,CO,4.44
Chhattisgarh,2018,Transportation,CO2,22.95
Chhattisgarh,2018,Transportation,CH4,0.56
Chhattisgarh,2018,Agriculture,CO,0.48
Chhattisgarh,2018,Agriculture,CO2,5.77
Chhattisgarh,2018,Agriculture,CH4,6.43
Chhattisgarh,2018,Waste Management,CO,0.16
Chhattisgarh,2018,Waste Management,CO2,3.6
Chhattisgarh,2018,Waste Management,CH4,8.03
Chhattisgarh,2019,Energy,CO,1.52
Chhattisgarh,2019,Energy,CO2,26.88
Chhattisgarh,2019,Energy,CH4,2.58
Chhattisgarh,2019,Industry,CO,1.47
Chhattisgarh,2019,Industry,CO2,56.47
Chhattisgarh,2019,Industry,CH4,3.56
Chhattisgarh,2019,Transportation,CO,2.04
Chhattisgarh,2019,Transportation,CO2,16.43
Chhattisgarh,2019,Transportation,CH4,1.09
Chhattisgarh,2019,Agriculture,CO,0.42
Chhattisgarh,2019,Agriculture,CO2,8.74
Chhattisgarh,2019,Agriculture,CH4,11.53
Chhattisgarh,2019,Waste Management,CO,0.34
Chhattisgarh,2019,Waste Management,CO2,3.65
Chhattisgarh,2019,Waste Management,CH4,9.25
Chhattisgarh,2020,Energy,CO,1.66
Chhattisgarh,2020,Energy,CO2,48.82
Chhattisgarh,2020,Energy,CH4,1.87
Chhattisgarh,2020,Industry,CO,1.92
Chhattisgarh,2020,Industry,CO2,40.38
Chhattisgarh,2020,Industry,CH4,1.6
Chhattisgarh,2020,Transportation,CO,2.57
Chhattisgarh,2020,Transportation,CO2,30.73
Chhattisgarh,2020,Transportation,CH4,0.86
Chhattisgarh,2020,Agriculture,CO,0.35
Chhattisgarh,2020,Agriculture,CO2,8.43
Chhattisgarh,2020,Agriculture,CH4,4.72
Chhattisgarh,2020,Waste Management,CO,0.33
Chhattisgarh,2020,Waste Management,CO2,3.18
Chhattisgarh,2020,Waste Management,CH4,9.16
Chhattisgarh,2021,Energy,CO,1.7
Chhattisgarh,2021,Energy,CO2,65.48
Chhattisgarh,2021,Energy,CH4,2.65
Chhattisgarh,2021,Industry,CO,2.34
Chhattisgarh,2021,Industry,CO2,28.76
Chhattisgarh,2021,Industry,CH4,2.71
Chhattisgarh,2021,Transportation,CO,3.02
Chhattisgarh,2021,Transportation,CO2,20.77
Chhattisgarh,2021,Transportation,CH4,0.74
Chhattisgarh,2021,Agriculture,CO,0.49
Chhattisgarh,2021,Agriculture,CO2,11.64
Chhattisgarh,2021,Agriculture,CH4,9.28
Chhattisgarh,2021,Waste Management,CO,0.2
Chhattisgarh,2021,Waste Management,CO2,7.16
Chhattisgarh,2021,Waste Management,CH4,4.9
Chhattisgarh,2022,Energy,CO,1.46
Chhattisgarh,2022,Energy,CO2,71.87
Chhattisgarh,2022,Energy,CH4,3.59
Chhattisgarh,2022,Industry,CO,1.17
Chhattisgarh,2022,Industry,CO2,41.54
Chhattisgarh,2022,Industry,CH4,2.4
Chhattisgarh,2022,Transportation,CO,2.85
Chhattisgarh,2022,Transportation,CO2,31.35
Chhattisgarh,2022,Transportation,CH4,0.89
Chhattisgarh,2022,Agriculture,CO,0.6
Chhattisgarh,2022,Agriculture,CO2,14.89
Chhattisgarh,2022,Agriculture,CH4,7.85
Chhattisgarh,2022,Waste Management,CO,0.39
Chhattisgarh,2022,Waste Management,CO2,6.04
Chhattisgarh,2022,Waste Management,CH4,6.86
Chhattisgarh,2023,Energy,CO,2.11
Chhattisgarh,2023,Energy,CO2,31.79
Chhattisgarh,2023,Energy,CH4,3.95
Chhattisgarh,2023,Industry,CO,2.57
Chhattisgarh,2023,Industry,CO2,57.73
Chhattisgarh,2023,Industry,CH4,1.81
Chhattisgarh,2023,Transportation,CO,2.11
Chhattisgarh,2023,Transportation,CO2,43.73
Chhattisgarh,2023,Transportation,CH4,1.29
Chhattisgarh,2023,Agriculture,CO,0.62
Chhattisgarh,2023,Agriculture,CO2,8.11
Chhattisgarh,2023,Agriculture,CH4,11.38
Chhattisgarh,2023,Waste Management,CO,0.31
Chhattisgarh,2023,Waste Management,CO2,2.58
Chhattisgarh,2023,Waste Management,CH4,6.74
Chhattisgarh,2024,Energy,CO,2.24
Chhattisgarh,2024,Energy,CO2,68.76
Chhattisgarh,2024,Energy,CH4,3.46
Chhattisgarh,2024,Industry,CO,2.05
Chhattisgarh,2024,Industry,CO2,48.62
Chhattisgarh,2024,Industry,CH4,2.32
Chhattisgarh,2024,Transportation,CO,2.11
Chhattisgarh,2024,Transportation,CO2,37.73
Chhattisgarh,2024,Transportation,CH4,0.74
Chhattisgarh,2024,Agriculture,CO,0.51
Chhattisgarh,2024,Agriculture,CO2,7.4
Chhattisgarh,2024,Agriculture,CH4,8.53
Chhattisgarh,2024,Waste Management,CO,0.22
Chhattisgarh,2024,Waste Management,CO2,5.89
Chhattisgarh,2024,Waste Management,CH4,8.69
Goa,2010,Energy,CO,2.26
Goa,2010,Energy,CO2,39.29
Goa,2010,Energy,CH4,2.3
Goa,2010,Industry,CO,1.9
Goa,2010,Industry,CO2,36.71
Goa,2010,Industry,CH4,3.06
Goa,2010,Transportation,CO,3.15
Goa,2010,Transportation,CO2,35.62
Goa,2010,Transportation,CH4,0.65
Goa,2010,Agriculture,CO,0.59
Goa,2010,Agriculture,CO2,9.99
Goa,2010,Agriculture,CH4,11.59
Goa,2010,Waste Management,CO,0.33
Goa,2010,Waste Management,CO2,2.58
Goa,2010,Waste Management,CH4,4.56
Goa,2011,Energy,CO,2.61
Goa,2011,Energy,CO2,59.75
Goa,2011,Energy,CH4,1.92
Goa,2011,Industry,CO,2.52
Goa,2011,Industry,CO2,33.71
Goa,2011,Industry,CH4,2.31
Goa,2011,Transportation,CO,2.32
Goa,2011,Transportation,CO2,29.42
Goa,2011,Transportation,CH4,1.2
Goa,2011,Agriculture,CO,0.51
Goa,2011,Agriculture,CO2,10.87
Goa,2011,Agriculture,CH4,5.27
Goa,2011,Waste Management,CO,0.35
Goa,2011,Waste Management,CO2,3.05
Goa,2011,Waste Management,CH4,4.75
Goa,2012,Energy,CO,1.91
Goa,2012,Energy,CO2,61.64
Goa,2012,Energy,CH4,1.67
Goa,2012,Industry,CO,2.37
Goa,2012,Industry,CO2,35.29
Goa,2012,Industry,CH4,1.88
Goa,2012,Transportation,CO,3.43
Goa,2012,Transportation,CO2,26.7
Goa,2012,Transportation,CH4,0.55
Goa,2012,Agriculture,CO,0.6
Goa,2012,Agriculture,CO2,12.4
Goa,2012,Agriculture,CH4,8.31
Goa,2012,Waste Management,CO,0.24
Goa,2012,Waste Management,CO2,4.94
Goa,2012,Waste Management,CH4,6.25
Goa,2013,Energy,CO,2.73
Goa,2013,Energy,CO2,64.06
Goa,2013,Energy,CH4,3.44
Goa,2013,Industry,CO,1.0
Goa,2013,Industry,CO2,58.29
Goa,2013,Industry,CH4,3.08
Goa,2013,Transportation,CO,3.71
Goa,2013,Transportation,CO2,43.73
Goa,2013,Transportation,CH4,0.55
Goa,2013,Agriculture,CO,0.62
Goa,2013,Agriculture,CO2,6.31
Goa,2013,Agriculture,CH4,8.98
Goa,2013,Waste Management,CO,0.15
Goa,2013,Waste Management,CO2,6.2
Goa,2013,Waste Management,CH4,9.11
Goa,2014,Energy,CO,2.34
Goa,2014,Energy,CO2,27.46
Goa,2014,Energy,CH4,3.05
Goa,2014,Industry,CO,2.27
Goa,2014,Industry,CO2,38.26
Goa,2014,Industry,CH4,1.67
Goa,2014,Transportation,CO,3.56
Goa,2014,Transportation,CO2,29.67
Goa,2014,Transportation,CH4,1.04
Goa,2014,Agriculture,CO,0.46
Goa,2014,Agriculture,CO2,8.93
Goa,2014,Agriculture,CH4,7.77
Goa,2014,Waste Management,CO,0.39
Goa,2014,Waste Management,CO2,2.77
Goa,2014,Waste Management,CH4,7.04
Goa,2015,Energy,CO,3.72
